7,9684740,send,1
8,9684740,send,1
9,9684740,send,1
11,9684740,send,1
12,9684740,send,1
10,9684740,send,1
7,9684740,send,2
8,9684740,send,2
9,9684740,send,2
11,9684740,send,2
12,9684740,send,2
10,9684740,send,2
7,9684740,send,3
8,9684740,send,3
9,9684740,send,3
11,9684740,send,3
12,9684740,send,3
10,9684740,send,3
7,9684740,send,4
8,9684740,send,4
9,9684740,send,4
11,9684740,send,4
12,9684740,send,4
10,9684740,send,4
7,9684740,send,5
8,9684740,send,5
9,9684740,send,5
11,9684740,send,5
12,9684740,send,5
10,9684740,send,5
7,9684740,send,6
8,9684740,send,6
9,9684740,send,6
11,9684740,send,6
12,9684740,send,6
10,9684740,send,6
7,9684740,send,7
8,9684740,send,7
9,9684740,send,7
11,9684740,send,7
12,9684740,send,7
10,9684740,send,7
7,9684740,send,8
8,9684740,send,8
9,9684740,send,8
11,9684740,send,8
12,9684740,send,8
10,9684740,send,8
7,9684740,send,9
8,9684740,send,9
9,9684740,send,9
11,9684740,send,9
12,9684740,send,9
10,9684740,send,9
7,9684740,send,10
8,9684740,send,10
9,9684740,send,10
11,9684740,send,10
12,9684740,send,10
10,9684740,send,10
