8,18291404,send,1
8,18291404,send,2
10,18291404,send,1
10,18291404,send,2
2,18291404,send,1
2,18291404,send,2
4,18291404,send,1
4,18291404,send,2
6,18291404,send,1
6,18291404,send,2
12,18291404,send,1
12,18291404,send,2
8,18291404,send,3
8,18291404,send,4
10,18291404,send,3
10,18291404,send,4
2,18291404,send,3
2,18291404,send,4
4,18291404,send,3
4,18291404,send,4
6,18291404,send,3
6,18291404,send,4
12,18291404,send,3
12,18291404,send,4
8,18291404,send,5
8,18291404,send,6
10,18291404,send,5
10,18291404,send,6
2,18291404,send,5
2,18291404,send,6
4,18291404,send,5
4,18291404,send,6
6,18291404,send,5
6,18291404,send,6
12,18291404,send,5
12,18291404,send,6
8,18291404,send,7
8,18291404,send,8
10,18291404,send,7
10,18291404,send,8
2,18291404,send,7
2,18291404,send,8
4,18291404,send,7
4,18291404,send,8
6,18291404,send,7
6,18291404,send,8
12,18291404,send,7
12,18291404,send,8
