6,9683916,send,1
7,9683916,send,1
8,9683916,send,1
9,9683916,send,1
10,9683916,send,1
6,9683916,send,2
7,9683916,send,2
8,9683916,send,2
9,9683916,send,2
10,9683916,send,2
6,9683916,send,3
7,9683916,send,3
8,9683916,send,3
9,9683916,send,3
10,9683916,send,3
6,9683916,send,4
7,9683916,send,4
8,9683916,send,4
9,9683916,send,4
10,9683916,send,4
6,9683916,send,5
7,9683916,send,5
8,9683916,send,5
9,9683916,send,5
10,9683916,send,5
6,9683916,send,6
7,9683916,send,6
8,9683916,send,6
9,9683916,send,6
10,9683916,send,6
6,9683916,send,7
7,9683916,send,7
8,9683916,send,7
9,9683916,send,7
10,9683916,send,7
6,9683916,send,8
7,9683916,send,8
8,9683916,send,8
9,9683916,send,8
10,9683916,send,8
6,9683916,send,9
7,9683916,send,9
8,9683916,send,9
9,9683916,send,9
10,9683916,send,9
6,9683916,send,10
7,9683916,send,10
8,9683916,send,10
9,9683916,send,10
10,9683916,send,10
