4,11344588,send,1
4,11344588,send,2
8,11344588,send,1
8,11344588,send,2
6,11344588,send,1
6,11344588,send,2
10,11344588,send,1
10,11344588,send,2
2,11344588,send,1
2,11344588,send,2
12,11344588,send,1
12,11344588,send,2
4,11344588,send,3
4,11344588,send,4
8,11344588,send,3
8,11344588,send,4
6,11344588,send,3
6,11344588,send,4
10,11344588,send,3
10,11344588,send,4
12,11344588,send,3
12,11344588,send,4
2,11344588,send,3
2,11344588,send,4
4,11344588,send,5
4,11344588,send,6
8,11344588,send,5
8,11344588,send,6
6,11344588,send,5
6,11344588,send,6
10,11344588,send,5
10,11344588,send,6
12,11344588,send,5
12,11344588,send,6
2,11344588,send,5
2,11344588,send,6
4,11344588,send,7
4,11344588,send,8
8,11344588,send,7
8,11344588,send,8
6,11344588,send,7
6,11344588,send,8
10,11344588,send,7
10,11344588,send,8
12,11344588,send,7
12,11344588,send,8
2,11344588,send,7
2,11344588,send,8
