3,11344588,recv,1
3,11344588,recv,2
7,11344588,recv,1
7,11344588,recv,2
9,11344588,recv,1
9,11344588,recv,2
5,11344588,recv,1
5,11344588,recv,2
1,11344588,recv,1
1,11344588,recv,2
11,11344588,recv,1
11,11344588,recv,2
3,11344588,recv,3
3,11344588,recv,4
7,11344588,recv,3
7,11344588,recv,4
9,11344588,recv,3
9,11344588,recv,4
5,11344588,recv,3
5,11344588,recv,4
1,11344588,recv,3
1,11344588,recv,4
11,11344588,recv,3
11,11344588,recv,4
3,11344588,recv,5
3,11344588,recv,6
7,11344588,recv,5
7,11344588,recv,6
9,11344588,recv,5
9,11344588,recv,6
5,11344588,recv,5
5,11344588,recv,6
1,11344588,recv,5
1,11344588,recv,6
11,11344588,recv,5
11,11344588,recv,6
3,11344588,recv,7
3,11344588,recv,8
7,11344588,recv,7
7,11344588,recv,8
9,11344588,recv,7
9,11344588,recv,8
5,11344588,recv,7
5,11344588,recv,8
1,11344588,recv,7
1,11344588,recv,8
11,11344588,recv,7
11,11344588,recv,8
